# Testing boundary problem 3
0.882	0.8335	0.8335
0.883	0.8348	0.8348
0.884	0.8362	0.8362
0.885	0.8376	0.8376
0.886	0.8389	0.8389
0.887	0.8403	0.8403
0.888	0.8417	0.8417
0.889	0.843	0.843
0.89	0.8444	0.8444
0.891	0.8458	0.8458
0.892	0.8471	0.8471
0.893	0.8485	0.8485
0.894	0.8499	0.8499
0.895	0.8513	0.8513
0.896	0.8526	0.8526
0.897	0.854	0.854
0.898	0.8554	0.8554
0.899	0.8568	0.8568
0.9	0.8581	0.8581
0.901	0.8595	0.8595
0.902	0.8609	0.8609
0.903	0.8623	0.8623
0.904	0.8637	0.8637
0.905	0.865	0.865
0.906	0.8664	0.8664
0.907	0.8678	0.8678
0.908	0.8692	0.8692
0.909	0.8706	0.8706
0.91	0.872	0.872
0.911	0.8734	0.8734
0.912	0.8747	0.8747
0.913	0.8761	0.8761
0.914	0.8775	0.8775
0.915	0.8789	0.8789
0.916	0.8803	0.8803
0.917	0.8817	0.8817
0.918	0.8831	0.8831
0.919	0.8845	0.8845
0.92	0.8859	0.8859
0.921	0.8873	0.8873
0.922	0.8887	0.8887
0.923	0.8901	0.8901
0.924	0.8915	0.8915
0.925	0.8929	0.8929
0.926	0.8942	0.8942
0.927	0.8956	0.8956
0.928	0.897	0.897
0.929	0.8984	0.8984
0.93	0.8999	0.8999
0.931	0.9013	0.9013
0.932	0.9027	0.9027
0.933	0.9041	0.9041
0.934	0.9055	0.9055
0.935	0.9069	0.9069
0.936	0.9083	0.9083
0.937	0.9097	0.9097
0.938	0.9111	0.9111
0.939	0.9125	0.9125
0.94	0.9139	0.9139
0.941	0.9153	0.9153
0.942	0.9167	0.9167
0.943	0.9181	0.9181
0.944	0.9196	0.9196
0.945	0.921	0.921
0.946	0.9224	0.9224
0.947	0.9238	0.9238
0.948	0.9252	0.9252
0.949	0.9266	0.9266
0.95	0.9281	0.9281
0.951	0.9295	0.9295
0.952	0.9309	0.9309
0.953	0.9323	0.9323
0.954	0.9337	0.9337
0.955	0.9352	0.9352
0.956	0.9366	0.9366
0.957	0.938	0.938
0.958	0.9394	0.9394
0.959	0.9409	0.9409
0.96	0.9423	0.9423
0.961	0.9437	0.9437
0.962	0.9451	0.9451
0.963	0.9466	0.9466
0.964	0.948	0.948
0.965	0.9494	0.9494
0.966	0.9509	0.9509
0.967	0.9523	0.9523
0.968	0.9537	0.9537
0.969	0.9552	0.9552
0.97	0.9566	0.9566
0.971	0.958	0.958
0.972	0.9595	0.9595
0.973	0.9609	0.9609
0.974	0.9623	0.9623
0.975	0.9638	0.9638
0.976	0.9652	0.9652
0.977	0.9666	0.9666
0.978	0.9681	0.9681
0.979	0.9695	0.9695
